"Módulo de Análise: Origem de Dados da Coleta";
"Data de solicitação 09/11/2018";
"Período Solicitado de 01/07/2018 até 31/07/2018";
"Agente";"Ponto / Grupo";"Data";"Hora";"Ativa C (kWh)";"Ativa G (kWh)";"Qualidade";"Origem";
"RONDINHA";"SCINVDUINVD01 (L)";20/07/2018;14;0,000;1.079,312;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/07/2018;15;0,000;1.153,933;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/07/2018;16;0,000;1.153,658;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/07/2018;17;0,000;1.113,959;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/07/2018;18;0,000;1.065,183;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/07/2018;19;0,000;1.153,354;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/07/2018;20;0,000;1.153,743;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/07/2018;21;0,000;1.122,863;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/07/2018;22;0,000;1.057,784;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/07/2018;23;0,000;1.057,168;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/07/2018;24;0,000;1.050,537;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;1;0,000;841,896;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;2;0,000;690,517;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;3;0,000;629,816;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;4;8,367;114,926;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;5;0,887;1.045,850;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;6;0,000;1.154,211;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;7;0,000;1.091,257;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;8;0,000;1.057,571;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;9;0,000;1.057,609;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;10;0,000;1.055,867;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;11;2,515;666,177;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;12;7,032;344,443;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;13;0,000;1.075,816;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;14;0,000;1.094,788;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;15;0,000;1.076,006;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;16;0,000;1.075,471;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;17;0,000;1.030,093;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;18;0,000;961,798;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;19;0,000;913,052;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;20;0,000;860,317;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;21;0,000;851,781;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;22;0,000;814,744;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;23;0,000;785,515;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/07/2018;24;0,000;767,971;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;1;0,000;737,886;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;2;0,000;724,428;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;3;0,000;681,451;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;4;0,000;661,511;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;5;0,000;649,360;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;6;0,000;642,122;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;7;0,000;631,823;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;8;0,000;624,570;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;9;0,000;617,470;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;10;0,000;613,021;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;11;0,000;604,974;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;12;0,000;605,591;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;13;0,000;596,059;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;14;0,000;599,423;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;15;0,000;600,056;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;16;0,000;607,884;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;17;0,000;603,906;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;18;0,000;598,783;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;19;0,000;588,922;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;20;0,000;574,777;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;21;0,000;577,208;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;22;0,000;577,322;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;23;0,000;570,068;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/07/2018;24;0,000;556,428;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;1;0,000;559,796;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;2;0,000;561,880;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;3;0,000;545,345;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;4;0,000;536,033;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;5;0,000;536,559;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;6;0,000;532,842;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;7;0,000;531,661;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;8;0,000;526,706;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;9;0,000;527,681;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;10;0,000;516,460;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;11;0,000;515,148;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;12;0,000;515,050;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;13;0,000;528,538;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;14;0,000;509,786;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;15;0,000;509,517;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;16;0,000;499,225;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;17;0,000;498,629;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;18;0,000;524,683;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;19;0,000;519,375;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;20;0,000;501,366;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;21;0,000;493,800;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;22;0,000;494,026;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;23;0,000;488,236;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/07/2018;24;0,000;487,799;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;1;0,000;487,905;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;2;0,000;488,214;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;3;0,000;488,288;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;4;0,000;488,252;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;5;0,000;488,587;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;6;0,000;488,509;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;7;0,000;488,683;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;8;0,000;488,513;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;9;2,059;379,103;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;10;10,134;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;11;8,704;127,993;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;12;0,000;1.085,667;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;13;0,000;760,857;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;14;0,000;488,661;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;15;0,000;488,668;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;16;0,000;488,359;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;17;0,000;488,325;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;18;0,000;488,438;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;19;6,820;141,458;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;20;8,891;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;21;3,877;635,433;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;22;0,000;1.056,371;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;23;0,000;740,557;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/07/2018;24;0,000;755,035;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;1;0,000;941,324;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;2;0,000;1.010,053;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;3;0,000;987,866;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;4;0,000;1.031,878;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;5;0,000;1.061,774;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;6;0,000;1.077,447;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;7;0,000;1.076,634;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;8;0,000;1.076,281;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;9;0,643;995,004;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;10;0,000;1.434,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;11;0,000;1.481,094;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;12;0,000;1.058,564;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;13;0,000;1.099,152;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;14;0,000;1.064,925;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;15;0,000;1.230,388;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;16;0,000;1.223,517;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;17;0,000;1.225,406;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;18;0,000;1.431,840;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;19;0,000;1.553,275;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;20;0,000;1.332,866;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;21;0,000;1.257,184;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;22;0,000;1.553,106;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;23;0,000;1.552,960;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/07/2018;24;0,000;1.547,034;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;1;0,000;1.512,010;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;2;0,000;1.478,473;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;3;0,000;1.436,343;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;4;0,000;1.395,378;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;5;0,000;1.359,550;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;6;0,000;1.326,679;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;7;0,000;1.299,838;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;8;0,000;1.282,344;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;9;0,000;1.241,389;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;10;0,000;1.214,146;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;11;0,000;1.212,609;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;12;0,000;1.211,706;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;13;0,000;1.211,470;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;14;0,000;1.213,123;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;15;0,000;1.211,185;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;16;0,000;1.269,640;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;17;0,000;1.649,330;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;18;0,000;1.648,982;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;19;0,000;1.648,335;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;20;0,000;1.648,728;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;21;0,000;1.648,832;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;22;0,000;1.648,976;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;23;0,000;1.648,891;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/07/2018;24;0,000;1.648,511;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;1;0,000;1.648,735;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;2;0,000;1.649,089;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;3;0,000;1.648,357;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;4;0,000;1.648,218;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;5;0,000;1.648,374;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;6;0,000;1.648,428;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;7;0,000;1.648,533;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;8;0,000;1.648,380;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;9;0,000;1.647,898;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;10;0,000;1.648,223;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;11;0,000;1.457,564;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;12;0,000;965,438;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;13;0,000;2.104,237;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;14;0,000;1.755,534;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;15;0,000;1.140,225;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;16;0,000;1.062,101;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;17;0,000;1.432,101;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;18;0,000;1.570,086;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;19;0,000;1.079,519;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;20;0,000;1.102,958;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;21;0,000;1.198,932;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;22;0,000;1.199,514;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;23;0,000;1.200,012;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/07/2018;24;0,000;1.201,418;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;1;0,000;1.203,149;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;2;0,000;1.203,616;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;3;0,000;1.205,013;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;4;0,000;1.205,017;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;5;0,000;1.205,521;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;6;0,000;1.205,756;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;7;0,000;1.205,788;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;8;0,000;1.206,130;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;9;0,000;1.206,565;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;10;0,000;1.206,981;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;11;0,000;1.207,083;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;12;0,000;1.207,287;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;13;0,000;1.207,626;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;14;0,000;1.206,747;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;15;0,000;1.206,903;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;16;0,000;1.207,427;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;17;0,000;1.207,571;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;18;0,000;1.207,161;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;19;0,000;1.206,304;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;20;0,000;1.206,078;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;21;0,000;1.205,607;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;22;0,000;1.205,414;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;23;0,000;1.207,741;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/07/2018;24;0,000;1.213,830;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;1;0,000;1.213,062;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;2;0,000;1.212,335;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;3;0,000;1.211,281;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;4;0,000;1.209,423;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;5;0,000;1.207,199;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;6;0,000;1.206,768;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;7;0,000;1.209,720;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;8;0,000;1.211,751;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;9;0,000;1.209,607;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;10;0,000;1.208,102;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;11;0,000;1.207,950;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;12;0,000;1.207,217;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;13;0,000;1.206,455;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;14;0,000;1.206,832;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;15;0,000;1.206,133;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;16;0,000;1.206,501;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;17;0,000;1.206,035;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;18;0,000;1.204,458;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;19;0,000;1.202,183;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;20;0,000;1.199,843;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;21;0,000;1.199,677;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;22;0,000;1.197,091;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/07/2018;23;1,889;947,355;"Completo";"COLETA DIÁRIA";
