"Módulo de Análise: Origem de Dados da Coleta";
"Data de solicitação 30/10/2018";
"Período Solicitado de 01/09/2018 até 30/10/2018";
"Agente";"Ponto / Grupo";"Data";"Hora";"Ativa C (kWh)";"Ativa G (kWh)";"Qualidade";"Origem";
"RONDINHA";"SCINVDUINVD01 (L)";19/09/2018;13;0,000;1.154,139;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";19/09/2018;14;0,000;1.153,962;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";19/09/2018;15;0,000;1.104,905;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";19/09/2018;16;0,000;1.042,610;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";19/09/2018;17;0,000;1.033,390;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";19/09/2018;18;0,000;1.018,673;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";19/09/2018;19;0,000;998,427;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";19/09/2018;20;0,000;973,175;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";19/09/2018;21;0,000;955,424;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";19/09/2018;22;0,000;955,135;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";19/09/2018;23;0,000;1.009,298;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";19/09/2018;24;0,000;948,310;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;1;0,000;931,171;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;2;0,000;914,148;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;3;0,000;894,330;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;4;0,000;872,111;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;5;0,000;844,155;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;6;0,000;853,653;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;7;0,000;881,202;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;8;0,000;874,149;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;9;0,000;795,948;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;10;0,000;838,657;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;11;0,000;872,230;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;12;0,000;769,158;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;13;0,000;867,271;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;14;0,000;770,272;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;15;0,000;859,470;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;16;0,000;769,261;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;17;0,000;769,224;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;18;0,000;857,702;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;19;0,000;769,199;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;20;0,000;769,170;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;21;0,000;769,055;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;22;0,000;769,470;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;23;0,000;769,205;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";20/09/2018;24;0,000;769,006;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;1;0,000;769,187;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;2;0,000;769,277;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;3;0,000;769,221;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;4;0,000;769,257;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;5;0,000;769,206;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;6;0,000;588,226;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;7;0,000;257,481;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;8;10,071;5,230;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;9;9,152;128,447;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;10;0,000;1.057,922;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;11;0,000;986,864;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;12;0,000;768,771;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;13;0,000;768,854;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;14;0,000;768,682;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;15;0,000;768,107;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;16;0,465;524,072;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;17;10,783;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;18;6,113;435,164;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;19;0,000;1.057,916;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;20;0,000;785,384;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;21;0,000;768,922;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;22;0,000;768,687;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;23;0,368;709,482;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";21/09/2018;24;10,769;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;1;10,763;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;2;10,581;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;3;10,537;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;4;2,562;788,639;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;5;0,000;1.032,334;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;6;0,000;768,706;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;7;0,000;768,711;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;8;2,268;568,057;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;9;10,400;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;10;10,452;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;11;1,292;911,414;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;12;0,000;946,677;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;13;0,000;768,344;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;14;0,000;768,198;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;15;7,484;220,718;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;16;11,197;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;17;4,562;600,815;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;18;0,000;866,417;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;19;0,000;768,241;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;20;0,000;571,784;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;21;8,622;35,621;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;22;10,788;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;23;4,483;605,902;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";22/09/2018;24;0,000;956,300;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;1;0,000;768,344;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;2;1,403;632,179;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;3;10,295;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;4;10,358;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;5;1,022;944,597;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;6;0,000;821,913;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;7;0,000;768,733;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;8;6,954;218,659;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;9;10,184;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;10;10,292;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;11;10,492;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;12;6,328;636,492;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;13;0,000;744,639;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;14;0,000;768,534;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;15;9,166;57,514;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;16;10,547;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;17;9,717;71,119;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;18;0,000;1.058,887;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;19;0,000;824,314;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;20;0,000;768,259;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;21;7,758;177,693;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;22;10,687;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;23;10,473;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";23/09/2018;24;10,366;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;1;3,741;667,301;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;2;0,000;969,487;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;3;0,000;768,881;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;4;4,242;415,204;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;5;10,175;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;6;10,292;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;7;5,250;506,708;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;8;0,000;919,459;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;9;0,000;768,518;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;10;5,639;322,665;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;11;10,749;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;12;9,370;112,182;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;13;0,000;1.058,023;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;14;0,000;793,586;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;15;0,000;768,723;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;16;2,926;524,595;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;17;10,456;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;18;3,984;635,381;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;19;0,000;769,943;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;20;0,000;768,759;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;21;0,000;768,737;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;22;7,159;214,215;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;23;7,944;266,815;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";24/09/2018;24;0,000;803,468;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;1;0,000;782,738;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;2;0,000;782,978;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;3;0,000;782,958;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;4;0,000;782,738;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;5;0,000;782,919;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;6;0,000;785,042;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;7;0,000;783,008;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;8;0,000;782,727;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;9;11,638;33,209;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;10;8,820;106,378;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;11;0,000;967,870;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;12;0,000;967,526;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;13;3,981;274,817;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;14;2,988;508,671;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;15;11,807;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;16;7,131;284,826;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;17;0,000;782,584;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;18;0,000;782,230;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;19;0,000;784,097;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;20;8,243;143,185;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;21;9,773;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;22;3,528;507,049;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;23;0,000;782,269;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";25/09/2018;24;0,000;784,739;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;1;4,647;391,765;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;2;8,943;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;3;7,308;134,635;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;4;0,000;783,044;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;5;0,000;783,197;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;6;1,839;608,135;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;7;9,727;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;8;2,748;556,057;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;9;5,113;566,472;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;10;10,917;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;11;3,297;545,299;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;12;0,000;783,208;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;13;0,000;783,182;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;14;0,000;767,244;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;15;9,193;3,194;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;16;4,889;346,597;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;17;0,000;782,805;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;18;0,000;783,107;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;19;0,000;783,330;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;20;0,000;1.042,834;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;21;0,000;1.074,432;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;22;0,000;970,058;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;23;0,000;893,004;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";26/09/2018;24;0,000;835,793;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;1;0,000;789,958;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;2;0,000;783,144;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;3;0,000;781,096;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;4;0,000;784,966;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;5;0,000;782,788;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;6;0,000;782,929;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;7;8,851;71,358;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;8;2,297;821,082;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;9;0,000;0,000;"Completo";"AJUSTADO";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;10;0,000;0,000;"Completo";"AJUSTADO";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;11;0,000;0,000;"Completo";"AJUSTADO";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;12;0,000;0,000;"Completo";"AJUSTADO";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;13;6,655;149,280;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;14;0,732;986,640;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;15;0,000;919,627;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;16;6,234;255,824;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;17;0,964;929,065;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;18;4,006;594,689;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;19;8,970;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;20;3,387;674,060;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;21;0,000;1.067,659;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;22;8,397;143,235;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;23;10,084;5,323;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";27/09/2018;24;0,000;1.071,075;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;1;2,720;740,335;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;2;8,982;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;3;5,179;445,924;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;4;0,000;1.074,698;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;5;0,000;1.076,943;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;6;0,000;1.076,424;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;7;0,000;1.076,346;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;8;0,000;1.072,991;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;9;1,875;810,607;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;10;9,042;17,793;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;11;0,000;1.074,667;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;12;0,000;1.076,271;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;13;3,686;625,935;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;14;8,967;2,833;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;15;0,519;973,256;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;16;9,599;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;17;5,262;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;18;1,630;830,085;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;19;0,000;1.073,033;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;20;0,909;921,823;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;21;10,486;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;22;6,129;433,110;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;23;0,000;1.075,005;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";28/09/2018;24;5,228;455,062;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;1;9,117;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";29/09/2018;2;2,460;795,421;"Completo";"COLETA DIÁRIA";
