"Módulo de Análise: Origem de Dados da Coleta";
"Data de solicitação 08/11/2018";
"Período Solicitado de 01/01/2018 até 08/11/2018";
"Agente";"Ponto / Grupo";"Data";"Hora";"Ativa C (kWh)";"Ativa G (kWh)";"Qualidade";"Origem";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;1;0,000;1.200,422;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;2;0,000;1.200,344;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;3;0,000;1.200,409;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;4;0,000;1.200,839;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;5;0,000;1.200,603;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;6;0,000;1.201,325;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;7;0,000;1.201,893;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;8;0,000;1.201,698;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;9;0,000;1.201,352;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;10;0,000;1.201,361;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;11;0,000;1.201,549;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;12;0,000;1.200,801;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;13;0,000;1.201,625;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;14;0,000;1.201,290;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;15;0,825;1.111,782;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;16;0,000;1.202,031;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;17;0,000;1.201,575;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;18;0,000;1.201,844;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;19;0,000;1.201,892;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;20;0,000;1.200,615;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;21;0,000;1.199,574;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;22;0,000;1.200,506;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;23;0,000;1.200,716;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";01/01/2018;24;0,000;1.200,673;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;1;0,000;1.200,749;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;2;0,000;1.200,869;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;3;0,000;1.200,698;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;4;0,000;1.200,863;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;5;0,000;1.200,701;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;6;0,000;1.201,073;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;7;0,578;1.109,632;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;8;0,000;1.202,470;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;9;0,000;1.202,095;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;10;0,000;1.202,061;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;11;0,000;1.201,504;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;12;0,000;1.201,706;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;13;0,000;1.201,600;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;14;0,000;1.201,971;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;15;0,000;1.201,837;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;16;0,000;1.201,745;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;17;0,000;1.201,672;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;18;0,000;1.201,912;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;19;0,000;1.201,846;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;20;0,000;1.201,473;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;21;0,000;1.200,215;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;22;0,000;1.200,400;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;23;0,000;1.200,314;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";02/01/2018;24;0,000;1.200,882;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;1;0,000;1.200,423;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;2;0,000;1.201,019;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;3;0,000;1.200,420;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;4;0,000;1.200,729;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;5;0,000;1.200,760;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;6;0,000;1.200,839;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;7;0,000;1.201,943;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;8;0,000;1.201,857;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;9;0,000;1.201,649;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;10;0,000;1.201,813;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;11;0,000;1.202,072;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;12;0,000;1.201,706;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;13;0,000;1.202,009;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;14;0,000;1.201,432;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;15;0,000;1.201,378;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;16;0,000;1.201,284;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;17;0,000;1.201,356;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;18;0,000;1.201,786;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;19;0,000;1.218,458;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;20;4,386;766,994;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;21;12,433;73,449;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;22;1,425;1.082,812;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;23;0,000;1.219,304;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";03/01/2018;24;0,000;1.219,362;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;1;0,000;1.219,505;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;2;0,000;1.217,930;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;3;0,000;1.219,150;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;4;0,000;1.215,376;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;5;0,000;1.219,536;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;6;0,000;1.214,259;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;7;0,000;1.219,110;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;8;0,000;1.214,227;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;9;0,000;1.217,981;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;10;0,000;1.212,024;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;11;1,624;1.039,118;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;12;10,383;49,503;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;13;10,104;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;14;5,144;580,434;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;15;0,000;1.222,143;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;16;0,000;1.221,223;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;17;0,000;1.219,857;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;18;0,000;1.203,353;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;19;0,000;1.206,282;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;20;0,000;1.178,129;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;21;0,000;1.137,550;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;22;0,000;1.128,871;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;23;0,000;1.123,765;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";04/01/2018;24;0,000;1.116,402;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;1;0,000;1.118,447;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;2;0,000;1.112,022;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;3;0,000;1.109,965;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;4;0,000;1.105,800;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;5;0,000;1.100,752;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;6;0,000;1.098,965;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;7;0,000;1.092,754;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;8;0,000;1.087,064;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;9;0,000;1.077,778;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;10;0,000;1.065,637;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;11;0,000;1.043,011;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;12;0,000;1.006,937;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;13;0,000;942,098;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;14;0,000;867,456;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;15;0,000;806,350;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;16;0,000;749,937;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;17;8,002;218,164;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;18;0,000;1.075,786;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;19;0,000;1.075,835;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;20;0,000;1.075,512;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;21;0,000;1.051,788;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;22;0,000;862,645;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;23;0,000;594,082;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";05/01/2018;24;7,213;160,169;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;1;4,250;621,173;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;2;0,000;1.074,760;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;3;0,000;1.047,368;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;4;8,115;176,886;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;5;2,303;822,641;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;6;0,000;1.075,233;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;7;0,000;964,728;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;8;3,578;349,332;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;9;7,850;126,341;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;10;0,000;1.076,115;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;11;0,000;1.071,566;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;12;5,572;409,086;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;13;4,895;478,661;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;14;0,000;1.075,782;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;15;0,000;1.047,757;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;16;6,045;258,337;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;17;5,296;411,316;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;18;3,094;713,257;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;19;0,000;1.075,923;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;20;0,000;1.054,241;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;21;9,319;79,540;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;22;3,569;697,130;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;23;0,000;1.074,132;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";06/01/2018;24;4,385;589,588;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;1;9,138;88,525;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;2;0,000;1.074,306;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;3;0,000;1.023,201;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;4;11,002;1,318;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;5;3,541;718,942;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;6;0,000;1.075,635;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;7;1,617;859,474;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;8;9,123;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;9;2,484;776,023;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;10;0,000;1.074,719;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;11;7,414;192,124;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;12;5,776;376,554;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;13;0,000;1.075,604;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;14;3,875;627,190;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;15;8,923;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;16;1,201;947,547;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;17;0,000;1.073,737;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;18;8,366;83,192;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;19;5,109;465,957;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;20;0,000;1.074,611;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;21;6,423;402,861;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;22;10,307;0,000;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;23;5,446;546,995;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";07/01/2018;24;0,000;1.075,259;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;1;0,000;870,675;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;2;0,110;127,623;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;3;40,437;0,537;"Completo";"COLETA DIÁRIA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;4;80,453;0,000;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;5;76,974;0,000;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;6;9,673;0,000;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;7;8,732;0,000;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;8;0,975;961,593;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;9;3,265;682,356;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;10;9,032;0,000;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;11;3,587;635,831;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;12;0,000;1.043,348;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;13;9,354;3,221;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;14;7,005;243,456;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;15;0,000;1.074,971;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;16;6,531;324,663;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;17;8,868;0,000;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;18;1,277;931,789;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;19;2,595;755,537;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;20;9,414;0,000;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;21;5,716;474,856;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;22;0,000;1.071,272;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;23;9,806;47,523;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";08/01/2018;24;9,837;6,119;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;1;0,000;1.070,390;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;2;5,885;454,443;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;3;9,692;0,000;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;4;5,007;526,986;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;5;0,675;960,377;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;6;10,844;0,000;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;7;10,023;0,000;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;8;0,781;981,817;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;9;5,259;477,020;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;10;8,771;0,000;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;11;5,990;337,524;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;12;0,000;1.072,703;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;13;9,002;15,618;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;14;8,736;0,000;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;15;2,735;748,643;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;16;2,789;736,449;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;17;9,535;0,000;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;18;8,303;100,159;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;19;0,000;1.076,309;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;20;5,136;539,592;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;21;9,980;0,000;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;22;8,530;168,290;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;23;0,000;1.073,791;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";09/01/2018;24;8,144;190,341;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";10/01/2018;1;9,626;0,000;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";10/01/2018;2;4,720;563,669;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";10/01/2018;3;0,000;1.074,614;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";10/01/2018;4;9,704;42,335;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";10/01/2018;5;8,336;0,000;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";10/01/2018;6;3,986;0,000;"Completo";"INSPEÇÃO LÓGICA";
"RONDINHA";"SCINVDUINVD01 (L)";10/01/2018;7;3,132;362,663;"Completo";"INSPEÇÃO LÓGICA";
